source,url,name,price_raw,price_vnd,is_gaming,is_wireless,has_mic,connection,battery_life_hours,weight_gram,battery_applicable,type_was_missing,connection_was_missing,battery_life_hours_was_missing,weight_gram_was_missing,price_vnd_capped,price_vnd_original,price_per_gram,price_per_battery_hour,brand_grouped_Apple,brand_grouped_Asus,brand_grouped_Baseus,brand_grouped_Edifier,brand_grouped_Havit,brand_grouped_Huawei,brand_grouped_Hãng Khác,brand_grouped_Jbl,brand_grouped_Logitech,brand_grouped_Other,brand_grouped_Razer,brand_grouped_Sennheiser,brand_grouped_Sony,brand_grouped_Soundpeats,brand_grouped_Xiaomi,type_over-ear,connection_grouped_3.5mm+Bluetooth,connection_grouped_3.5mm+USB-A,connection_grouped_Bluetooth,connection_grouped_Other,connection_grouped_Type C,connection_grouped_Type C+Bluetooth,connection_grouped_USB-A,connection_grouped_USB-A+Bluetooth
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-clip-1.html,Tai nghe Bluetooth thể thao SoundPEATS Clip 1,1.590.000đ,1590000,0,1,1,Bluetooth,32.0,5.0,1,0,0,0,0,1590000,1590000,318000.0,49687.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-x3-lite.html,Tai nghe Bluetooth True Wireless Edifier X3 Lite,650.000đ,650000,0,1,1,Bluetooth,67.5,4.0,1,0,0,0,0,650000,650000,162500.0,9629.62962962963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-edifier-wh700nb-pro.html,Tai nghe Bluetooth Edifier WH700NB Pro,1.399.000đ,1399000,0,1,1,Bluetooth,33.3,270.0,1,0,0,0,0,1399000,1399000,5181.481481481482,42012.01201201202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-the-thao-anker-soundcore-aeroclip.html,Tai nghe Bluetooth thể thao Anker Soundcore Aeroclip (A3288),3.000.000đ,3000000,0,1,0,Bluetooth,28.0,12.23,1,0,0,1,1,3000000,3000000,245298.4464431725,107142.85714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-soundpeats-life.html,Tai nghe Bluetooth True Wireless SoundPEATS Life,1.390.000đ,1390000,0,1,1,Bluetooth,25.0,6.1,1,0,0,0,1,1390000,1390000,227868.8524590164,55600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-tw991-pro-anc.html,Tai nghe Bluetooth True Wireless Havit TW991 Pro (ANC),690.000đ,690000,0,1,0,Bluetooth,7.0,204.0,1,0,0,0,1,690000,690000,3382.3529411764707,98571.42857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-owsfit-02a.html,Tai nghe Bluetooth thể thao Havit OWSFIT 02A,776.000đ,776000,0,1,1,Bluetooth,64.0,7.9,1,0,0,0,0,776000,776000,98227.84810126582,12125.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-bowie-e20s.html,Tai nghe Bluetooth True Wireless Baseus Bowie E20s,350.000đ,350000,0,1,1,Bluetooth,32.0,4.1,1,0,0,0,0,350000,350000,85365.8536585366,10937.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-soundpeats-clear-dot.html,Tai nghe Bluetooth True Wireless SoundPeats Clear Dot,790.000đ,790000,0,1,1,Bluetooth,27.0,6.1,1,0,0,0,1,790000,790000,129508.19672131148,29259.25925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-tw917-pro.html,Tai nghe Bluetooth True Wireless Havit TW917 Pro,650.000đ,650000,0,1,1,Bluetooth,25.3,3.8,1,0,0,0,0,650000,650000,171052.6315789474,25691.699604743084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-tw981.html,Tai nghe Bluetooth True Wireless Havit TW981,240.000đ,240000,0,1,1,Bluetooth,5.0,3.68,1,0,0,0,0,240000,240000,65217.391304347824,48000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-air-5-pro-plus.html,Tai nghe Bluetooth True Wireless SoundPEATS Air 5 Pro+,2.590.000đ,2590000,0,1,0,Type C+Bluetooth,30.0,5.04,1,0,0,0,0,2590000,2590000,513888.8888888889,86333.33333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-opera-05.html,Tai nghe Bluetooth True Wireless SoundPEATS Opera 05,2.190.000đ,2190000,0,1,1,Bluetooth,20.0,7.3,1,0,0,0,0,2190000,2190000,300000.0,109500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-sony-float-run.html,Tai nghe Bluetooth thể thao Sony Float Run WI-OE610,2.490.000đ,2490000,0,1,1,Bluetooth,10.0,33.0,1,0,0,0,0,2490000,2490000,75454.54545454546,249000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-earfun-clip-anc.html,Tai nghe Bluetooth Open Ear Earfun Clip,1.990.001đ,1990001,0,1,0,Type C+Bluetooth,40.0,49.2,1,0,0,0,0,1990001,1990001,40447.17479674797,49750.025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-nothing-ear.html,Tai nghe Bluetooth Nothing Ear,6.200.000đ,6200000,0,1,0,Bluetooth,33.3,4.62,1,0,0,0,0,6200000,6200000,1341991.341991342,186186.1861861862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-earfun-air-pro-3.html,Tai nghe Bluetooth True Wireless EarFun Air Pro 3,2.390.000đ,2390000,0,1,1,Bluetooth,36.0,52.0,1,0,0,0,0,2390000,2390000,45961.53846153846,66388.88888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-oppo-enco-air-3i.html,Tai nghe Bluetooth True Wireless OPPO Enco Air3i,1.090.000đ,1090000,0,1,1,Bluetooth,35.0,3.7,1,0,0,0,0,1090000,1090000,294594.59459459456,31142.85714285714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-jbl-soundgear-sense.html,Tai nghe Bluetooth thể thao JBL Soundgear Sense,3.990.000đ,3990000,0,1,1,Bluetooth,18.0,13.1,1,0,0,0,0,3990000,3990000,304580.15267175576,221666.66666666663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-sennheiser-accentum-true-wireless.html,Tai nghe Bluetooth chống ồn SENNHEISER Accentum True Wireless,5.990.000đ,5990000,0,1,1,Bluetooth,20.0,229.5,1,1,0,0,1,5990000,5990000,26100.217864923747,299500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-earfun-air-2.html,Tai nghe Bluetooth True Wireless EarFun Air 2,1.190.000đ,1190000,0,1,1,Bluetooth,31.0,45.0,1,0,0,0,0,1190000,1190000,26444.444444444445,38387.096774193546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-edifier-neobuds-pro-2.html,Tai nghe Bluetooth True Wireless Edifier NeoBuds Pro 2,3.150.000đ,3150000,0,1,1,Bluetooth,67.5,5.6,1,0,0,0,0,3150000,3150000,562500.0,46666.66666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-bowers-wilkins-pi6.html,Tai nghe Bluetooth True Wireless Bowers & Wilkins Pi6,7.755.000đ,7755000,0,1,1,Bluetooth,16.0,7.0,1,0,0,0,0,7755000,7755000,1107857.142857143,484687.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-neobuds-pro-3.html,Tai nghe Bluetooth True Wireless Edifier NeoBuds Pro 3,3.500.000đ,3500000,0,1,0,Bluetooth,3.0,220.0,1,1,0,0,1,3500000,3500000,15909.09090909091,1166666.6666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-earfun-wave-pro.html,Tai nghe Bluetooth True Wireless EarFun Wave Pro,1.990.000đ,1990000,0,1,1,Bluetooth,67.5,268.0,1,0,0,0,0,1990000,1990000,7425.373134328358,29481.48148148148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-trusmi-ws02.html,Tai nghe Bluetooth True Wireless Trusmi WS02,290.000đ,290000,0,1,1,Bluetooth,67.5,3.0,1,1,0,0,1,290000,290000,96666.66666666669,4296.2962962962965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-edifier-lolliclip.html,Tai nghe Bluetooth thể thao Edifier Lolliclip,3.300.000đ,3300000,0,1,1,Bluetooth,39.0,7.0,1,0,0,0,0,3300000,3300000,471428.5714285714,84615.38461538461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-trusmi-ws09.html,Tai nghe Bluetooth True Wireless Trusmi WS09,500.000đ,500000,0,1,1,Bluetooth,35.0,3.0,1,1,0,0,1,500000,500000,166666.66666666666,14285.714285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-nokia-e3500.html,Tai nghe Bluetooth True Wireless Nokia E3500,990.000đ,990000,0,1,1,Bluetooth,25.0,5.0,1,0,0,0,0,990000,990000,198000.0,39600.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-riversong-airfly-t1.html,Tai nghe Bluetooth True Wireless Riversong Airfly T1,980.000đ,980000,0,1,1,Bluetooth,30.0,27.75,1,0,0,0,1,980000,980000,35315.31531531532,32666.666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-alpha-works-curve-100.html,Tai nghe Bluetooth True Wireless Alpha Works Curve 100,390.000đ,390000,0,1,0,Type C+Bluetooth,16.0,33.0,1,0,0,0,0,390000,390000,11818.181818181818,24375.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-nakamichi-hue-tulip.html,Tai nghe Bluetooth True Wireless NAKAMICHI Hue-Tulip,590.000đ,590000,0,1,1,Bluetooth,67.5,3.5,1,0,0,0,0,590000,590000,168571.42857142858,8740.74074074074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-ugreen-t6.html,Tai nghe Bluetooth True Wireless Ugreen Hitune T6 - WS200,1.290.000đ,1290000,0,1,1,Bluetooth,26.7,3.6,1,0,0,0,0,1290000,1290000,358333.3333333333,48314.60674157304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw929.html,Tai nghe Bluetooth True Wireless Havit TW929,700.000đ,700000,0,1,1,Bluetooth,40.0,204.0,1,0,0,0,1,700000,700000,3431.372549019608,17500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-earfun-air-2-nc.html,Tai nghe Bluetooth EarFun Air 2 NC,1.490.000đ,1490000,0,1,1,Bluetooth,26.7,48.0,1,0,0,0,0,1490000,1490000,31041.666666666668,55805.24344569288,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-bowie-m2.html,Tai nghe Bluetooth True Wireless Baseus Bowie M2,750.000đ,750000,0,1,1,Bluetooth,26.7,42.0,1,0,0,0,1,750000,750000,17857.14285714286,28089.88764044944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-marshall-motif-ii-anc.html,Tai nghe Bluetooth True Wireless Marshall Motif II ANC,5.400.000đ,5400000,0,1,1,Bluetooth,43.0,4.25,1,0,0,0,0,5400000,5400000,1270588.2352941176,125581.3953488372,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-havit-tw976.html,Tai nghe Bluetooth True Wireless Havit TW976,280.000đ,280000,0,1,1,Bluetooth,25.0,204.0,1,0,0,0,1,280000,280000,1372.549019607843,11200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-powerbeats-pro-2.html,Tai nghe Bluetooth Powerbeats Pro 2,6.490.000đ,6490000,0,1,1,Bluetooth,45.0,8.7,1,0,0,0,0,6490000,6490000,745977.011494253,144222.22222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-jbl-wave-buds.html,Tai nghe Bluetooth True Wireless JBL Wave Buds,1.490.000đ,1490000,0,1,1,Bluetooth,32.0,9.0,1,0,0,0,0,1490000,1490000,165555.55555555556,46562.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw-931.html,Tai nghe Bluetooth True Wireless Havit 931,390.000đ,390000,0,1,1,Bluetooth,6.0,5.5,1,0,0,0,0,390000,390000,70909.09090909091,65000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-earfun-air-life.html,Tai nghe Bluetooth True Wireless EarFun Air Life,590.000đ,590000,0,1,1,Bluetooth,35.0,49.2,1,0,0,0,1,590000,590000,11991.869918699187,16857.14285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-jbl-tune-flex.html,Tai nghe Bluetooth True Wireless JBL Tune Flex,1.990.000đ,1990000,0,1,0,Bluetooth,24.0,9.6,1,0,0,0,0,1990000,1990000,207291.6666666667,82916.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-soundpeats-c30.html,Tai nghe Bluetooth True Wireless SoundPEATS C30,790.000đ,790000,0,1,1,Bluetooth,33.3,4.6,1,0,0,0,0,790000,790000,171739.13043478262,23723.723723723724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw982.html,Tai nghe Bluetooth True Wireless Havit 982,410.000đ,410000,0,1,1,Bluetooth,25.0,3.9,1,0,0,0,0,410000,410000,105128.20512820513,16400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-jbl-live-beam-3.html,Tai nghe Bluetooth True Wireless JBL Live Beam 3,3.915.000đ,3915000,0,1,1,Bluetooth,45.3,5.0,1,0,0,0,0,3915000,3915000,783000.0,86423.84105960265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-stargo-s10-pro-anc.html,Tai nghe Bluetooth True Wireless StarGO S10 Pro (ANC),490.000đ,490000,0,1,1,Bluetooth,26.7,24.0,1,0,0,0,1,490000,490000,20416.666666666668,18352.059925093632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-stargo-hero.html,Tai nghe Bluetooth True Wireless StarGO Hero,550.000đ,550000,0,1,1,Bluetooth,24.0,24.0,1,0,0,0,1,550000,550000,22916.666666666668,22916.666666666668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-rog-cetra.html,Tai nghe Bluetooth True Wireless Gaming ROG Cetra,2.190.000đ,2190000,1,1,1,Bluetooth,21.0,5.0,1,0,0,0,0,2190000,2190000,438000.0,104285.71428571428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-clear.html,Tai nghe Bluetooth True Wireless SoundPEATS Clear,750.000đ,750000,0,1,1,Bluetooth,26.7,4.2,1,0,0,0,0,750000,750000,178571.42857142855,28089.88764044944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-baseus-bass-bs1-nc.html,Tai nghe Bluetooth True Wireless Baseus Bass BS1 NC,890.000đ,890000,0,1,1,Bluetooth,33.3,42.0,1,0,0,0,1,890000,890000,21190.47619047619,26726.72672672673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-trusmi-ws04.html,Tai nghe Bluetooth True Wireless Trusmi WS04,210.000đ,210000,0,1,1,Bluetooth,16.7,3.0,1,1,0,0,1,210000,210000,70000.0,12574.850299401198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-qcy-melobuds-neo.html,Tai nghe Bluetooth True Wireless QCY MeloBuds Neo,680.000đ,680000,0,1,0,Bluetooth,26.7,6.55,1,0,0,0,1,680000,680000,103816.79389312975,25468.16479400749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-earfun-air-pro-4.html,Tai nghe Bluetooth True Wireless EarFun Air Pro 4,2.590.000đ,2590000,0,1,1,Bluetooth,41.0,49.2,1,0,0,0,1,2590000,2590000,52642.27642276423,63170.73170731707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-x2s.html,Tai nghe Bluetooth True Wireless Edifier X2S,483.000đ,483000,0,1,1,Bluetooth,67.5,54.0,1,0,0,0,0,483000,483000,8944.444444444445,7155.555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-air-5-lite.html,Tai nghe không dây SoundPeats Air 5 Lite,1.290.000đ,1290000,0,1,0,Bluetooth,26.7,44.09,1,0,0,0,0,1290000,1290000,29258.335223406662,48314.60674157304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-asus-rog-cetra-tws-speednova.html,Tai nghe Bluetooth True Wireless Gaming Asus Rog Cetra SpeedNova,4.990.000đ,4990000,1,1,1,Bluetooth,34.0,297.0,1,0,0,0,1,4990000,4990000,16801.3468013468,146764.70588235295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-qcy-t13.html,Tai nghe Bluetooth True Wireless QCY T13 ANC2 (HT09),690.000đ,690000,0,1,0,Bluetooth,25.3,6.55,1,0,0,0,1,690000,690000,105343.51145038167,27272.727272727272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-bowie-e18.html,Tai nghe Bluetooth True Wireless Baseus Bowie E18,490.000đ,490000,0,1,1,Bluetooth,20.0,42.0,1,0,0,0,1,490000,490000,11666.666666666666,24500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw967-pro.html,Tai nghe Bluetooth True Wireless Havit TW967 Pro,400.000đ,400000,0,1,0,Bluetooth,25.0,204.0,1,0,0,1,1,400000,400000,1960.7843137254904,16000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-sony-linkbuds-open.html,Tai nghe Bluetooth True Wireless Sony Linkbuds Open (WF-L910),5.390.000đ,5390000,0,1,1,Bluetooth,13.0,5.1,1,0,0,0,0,5390000,5390000,1056862.7450980393,414615.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-the-thao-anker-soundcore-aerofit-2.html,Tai nghe Bluetooth thể thao Anker Soundcore AeroFit 2 (A3874),2.500.000đ,2500000,0,1,1,Bluetooth,42.0,12.23,1,0,0,0,1,2500000,2500000,204415.3720359771,59523.80952380953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-bowie-e16.html,Tai nghe Bluetooth True Wireless Baseus Bowie E16,490.000đ,490000,0,1,0,Type C+Bluetooth,6.0,3.2,1,0,0,0,0,490000,490000,153125.0,81666.66666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-stargo-tune.html,Tai nghe Bluetooth True Wireless StarGO Tune,270.000đ,270000,0,1,1,Bluetooth,26.7,24.0,1,0,0,0,1,270000,270000,11250.0,10112.359550561798,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-shokz-openfit.html,Tai nghe Bluetooth thể thao Shokz OpenFit,4.990.000đ,4990000,0,1,1,Bluetooth,40.0,8.3,1,0,0,0,0,4990000,4990000,601204.8192771084,124750.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw-947.html,Tai nghe Bluetooth True Wireless Havit TW947,590.000đ,590000,0,1,1,Bluetooth,30.0,204.0,1,0,0,0,1,590000,590000,2892.156862745098,19666.666666666668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-tw992.html,Tai nghe Bluetooth True Wireless Havit TW992,430.000đ,430000,0,1,1,Bluetooth,33.3,204.0,1,0,0,0,1,430000,430000,2107.843137254902,12912.912912912914,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-aukey-ep-m3a.html,Tai nghe Bluetooth True Wireless Aukey EP-M3A,350.000đ,350000,0,1,1,Bluetooth,20.0,7.0,1,0,0,0,0,350000,350000,50000.0,17500.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-airgo-1-ring.html,Tai nghe Bluetooth True Wireless Baseus Airgo 1 Ring,800.000đ,800000,0,1,1,Bluetooth,25.0,4.5,1,0,0,0,0,800000,800000,177777.77777777778,32000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-x3-pro.html,Tai nghe Bluetooth True Wireless Edifier X3 Pro,950.000đ,950000,0,1,1,Bluetooth,15.0,220.0,1,1,0,0,1,950000,950000,4318.181818181818,63333.333333333336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-oppo-enco-x3s.html,Tai nghe Bluetooth True Wireless OPPO Enco X3S,3.090.000đ,3090000,0,1,1,Bluetooth,35.3,1.0,1,0,0,0,0,3090000,3090000,3090000.0,87535.41076487253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-oppo-enco-buds-2-pro.html,Tai nghe Bluetooth True Wireless OPPO Enco Buds2 Pro,1.290.000đ,1290000,0,1,1,Bluetooth,38.0,4.3,1,0,0,0,0,1290000,1290000,300000.0,33947.36842105263,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-tw906-pro.html,Tai nghe Bluetooth Havit TW906 Pro,690.000đ,690000,0,1,1,Bluetooth,20.0,3.9,1,0,0,0,0,690000,690000,176923.07692307694,34500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw958-pro.html,Tai nghe Bluetooth True Wireless Havit TW958 Pro,640.000đ,640000,0,1,1,Bluetooth,32.0,204.0,1,0,0,0,1,640000,640000,3137.2549019607845,20000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
